[Info] 2016-03-26 15:49:34 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:35 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:36 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:37 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:38 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:39 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:40 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:41 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:42 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:43 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:44 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:45 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:46 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:47 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:48 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:125.523361;distance:0.000000
[Info] 2016-03-26 15:49:48 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:135.100693;distance:0.040336
[Info] 2016-03-26 15:49:49 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:139.981354;distance:0.370467
[Info] 2016-03-26 15:49:50 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:132.984390;distance:0.581562
[Info] 2016-03-26 15:49:51 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:156.009308;distance:0.866657
[Info] 2016-03-26 15:49:52 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:155.794052;distance:0.786227
[Info] 2016-03-26 15:49:53 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:155.195282;distance:0.624641
[Info] 2016-03-26 15:49:54 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:164.218399;distance:0.502913
[Info] 2016-03-26 15:49:55 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:142.782822;distance:0.728201
[Info] 2016-03-26 15:49:56 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:143.288879;distance:0.392908
[Info] 2016-03-26 15:49:57 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:143.288879;distance:0.000000
[Info] 2016-03-26 15:49:58 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:145.510590;distance:0.097772
[Info] 2016-03-26 15:49:59 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:180.529007;distance:0.479907
[Info] 2016-03-26 15:50:00 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:142.815887;distance:0.758003
[Info] 2016-03-26 15:50:01 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:143.634308;distance:0.709891
[Info] 2016-03-26 15:50:02 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:142.414032;distance:0.254935
[Info] 2016-03-26 15:50:02 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027316;lon:121.436696;heading:142.414032;distance:0.000000
[Info] 2016-03-26 16:03:55 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.980981
[Info] 2016-03-26 16:03:56 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:03:57 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:03:58 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000400
[Info] 2016-03-26 16:03:59 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:03:59 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:00 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:01 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:02 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:03 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:04 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:05 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.001336
[Info] 2016-03-26 16:04:06 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:07 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:08 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:09 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:10 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:11 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:12 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:13 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:13 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:14 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:15 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:16 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:17 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:18 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:19 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:20 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:21 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:22 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:23 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:24 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:25 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:26 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:27 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:27 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:28 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:29 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:30 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:31 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:32 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:33 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:34 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:35 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:36 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:37 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:38 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:39 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:40 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:41 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:41 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
[Info] 2016-03-26 16:04:42 (ViewController.m:339)-[ViewController outputAccelertion:]:lat:31.027304;lon:121.436636;heading:138.872650;distance:0.000000
